Apple,110.22,638940.0
Google,496.18,335040.0
Facebook,76.45,214110.0
Twitter,39.65,24980.0
Cisco Systems,28.09,143560.0
Microsoft,46.35,384120.0
Oracle,42.93,190010.0
Yahoo!,48.3,46260.0
Adobe Systems,70.59,35560.0
Alibaba Group Holding,100.77,252750.0
Amazon.com,294.74,135050.0
AMD,2.66,2040.0
Baidu,219.6,77410.0
BlackBerry,9.71,5320.0
Activision Blizzard,18.56,13620.0
Electronic Arts,46.42,14680.0
eBay,55.13,68530.0
GoPro,49.87,7240.0
Hewlett-Packard,39.81,73220.0
International Business Machines,156.81,154820.0
Intel,36.5,177250.0
King Digital Enter.,13.2,4310.0
Netflix,323.79,19170.0
Nokia,7.46,28550.0
QUALCOMM,72.97,122280.0
Weibo,13.22,2780.0
Zynga,2.56,2370.0
Nuance Communications,13.49,4420.0
Tesla Motors,204.25,25500.0
Koninklijke Philips,27.54,26320.0
Samsung Electronics,1239.31722375,201073.460644
LG Electronics,57.2205201447,9951.39480777
Daum Kakao,133.053834282,7887.4018106
Naver,680.933403976,22749.9942411
HTC,4.6842088717,4030.30588827
Hon Hai Precision Industry,2.68163098494,39297.0542928
Hitachi,7.47414080747,36104.4805489
NEXON,9.34267600934,4033.69181147
Panasonic,11.4601781268,28404.4728489
Rakuten,13.6760692316,17881.1289922
Sony,20.8199652644,24725.5802811
Lenovo Group,1.38516302105,15474.1023525
Tencent Holdings,16.2247214197,150897.647544
