Apple,110.22,638940.0
Google,496.18,335040.0
Facebook,76.45,214110.0
Twitter,39.65,24980.0
Cisco Systems,28.09,143560.0
Microsoft,46.35,384120.0
Oracle,42.93,190010.0
Yahoo!,48.3,46260.0
Adobe Systems,70.59,35560.0
Alibaba Group Holding,100.77,252750.0
Amazon.com,294.74,135050.0
AMD,2.66,2040.0
Baidu,219.6,77410.0
BlackBerry,9.71,5320.0
Activision Blizzard,18.56,13620.0
Electronic Arts,46.42,14680.0
eBay,55.13,68530.0
GoPro,49.87,7240.0
Hewlett-Packard,39.81,73220.0
International Business Machines,156.81,154820.0
Intel,36.5,177250.0
King Digital Enter.,13.2,4310.0
Netflix,323.79,19170.0
Nokia,7.46,28550.0
QUALCOMM,72.97,122280.0
Weibo,13.22,2780.0
Zynga,2.56,2370.0
Nuance Communications,13.49,4420.0
Tesla Motors,204.25,25500.0
Koninklijke Philips,27.54,26320.0
Samsung Electronics,1241.00960052,201348.040912
LG Electronics,57.2986588792,9964.98415291
Daum Kakao,133.235528859,7898.1726249
Naver,681.8632675,22781.060994
HTC,4.6842088717,4030.30588827
Hon Hai Precision Industry,2.68163098494,39297.0542928
Hitachi,7.47401291868,36103.8627711
NEXON,9.34251614835,4033.62279163
Panasonic,11.4599820336,28403.9868247
Rakuten,13.6758352227,17880.8230312
Sony,20.8196090174,24725.1572058
Lenovo Group,1.38518088605,15474.3019282
Tencent Holdings,16.2249306765,150899.593732
