Apple,105.99,627580.0
Google,508.08,341750.0
Facebook,75.18,206740.0
Twitter,37.31,23460.0
Cisco Systems,27.68,139940.0
Microsoft,46.24,374880.0
Oracle,43.51,187460.0
Yahoo!,46.47,43780.0
Adobe Systems,71.73,35260.0
Alibaba Group Holding,96.89,240290.0
Amazon.com,290.74,133180.0
AMD,2.39,1940.0
Baidu,220.2,75840.0
BlackBerry,10.24,5350.0
Activision Blizzard,20.25,13320.0
Electronic Arts,48.08,14520.0
eBay,53.66,66180.0
GoPro,47.51,6200.0
Hewlett-Packard,38.34,70320.0
International Business Machines,157.14,152710.0
Intel,36.45,174980.0
King Digital Enter.,12.75,4060.0
Netflix,337.34,19630.0
Nokia,7.56,28610.0
QUALCOMM,71.29,119330.0
Weibo,12.74,2550.0
Zynga,2.61,2320.0
Nuance Communications,13.52,4300.0
Tesla Motors,193.07,24120.0
Koninklijke Philips,28.22,26180.0
Samsung Electronics,1219.0885553,202502.095887
LG Electronics,56.322632342,9893.51502323
Daum Kakao,142.196119482,7735.09835618
Naver,719.781008712,22566.1073002
HTC,4.68759931354,3953.79139389
Hon Hai Precision Industry,2.67272611708,39407.6145681
Hitachi,7.48799047741,35964.8004081
NEXON,9.29303235132,3897.97219742
Panasonic,11.3803511457,27802.576202
Rakuten,13.6334651192,17684.8191132
Sony,20.2695234451,22701.1860732
Lenovo Group,1.3365672412,15015.7394984
Tencent Holdings,15.7265971721,145783.878625
